date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:18:17	151804/151804	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:04%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/3_ZmRTMoI.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/3_ZmRTMoI.jpg	(from https://bbs.super-deel.site/dhan/polls/product/21.html)
19:18:18	207091/207091	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:04%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/4_P9ZOvKb.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/4_P9ZOvKb.jpg	(from https://bbs.super-deel.site/dhan/polls/product/21.html)
19:18:19	32724/32724	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Oct%202024%2012:01:48%20GMT	https://bbs.super-deel.site/dhan/polls/address/21.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/address/21.html	(from https://bbs.super-deel.site/dhan/polls/product/21.html)
19:18:20	2041880/2041880	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:04%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/5_GfSPSUE.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/5_GfSPSUE.jpg	(from https://bbs.super-deel.site/dhan/polls/product/21.html)
19:18:21	468012/468012	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:02%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/2_XMXH97z.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/2_XMXH97z.jpg	(from https://bbs.super-deel.site/dhan/polls/product/22.html)
19:18:21	125365/125365	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:02%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/3_KKCkMym.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/3_KKCkMym.jpg	(from https://bbs.super-deel.site/dhan/polls/product/22.html)
19:18:22	133285/133285	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:02%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/4_uPwj8qm.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/4_uPwj8qm.jpg	(from https://bbs.super-deel.site/dhan/polls/product/22.html)
19:18:23	32724/32724	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Oct%202024%2012:01:48%20GMT	https://bbs.super-deel.site/dhan/polls/address/22.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/address/22.html	(from https://bbs.super-deel.site/dhan/polls/product/22.html)
19:18:24	2856323/2856323	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:04%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/5_j8KBX7g.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/5_j8KBX7g.jpg	(from https://bbs.super-deel.site/dhan/polls/product/22.html)
19:18:24	225462/225462	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:04%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/2_jfPeROb.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/2_jfPeROb.jpg	(from https://bbs.super-deel.site/dhan/polls/product/23.html)
19:18:25	283961/283961	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:04%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/3_Ti16Siy.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/3_Ti16Siy.jpg	(from https://bbs.super-deel.site/dhan/polls/product/23.html)
19:18:29	317253/317253	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:02%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/4_Ji1cWGy.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/4_Ji1cWGy.jpg	(from https://bbs.super-deel.site/dhan/polls/product/23.html)
19:18:30	32724/32724	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Oct%202024%2012:01:48%20GMT	https://bbs.super-deel.site/dhan/polls/address/23.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/address/23.html	(from https://bbs.super-deel.site/dhan/polls/product/23.html)
19:18:30	994016/994016	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:02%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/5_hxwqr2O.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/5_hxwqr2O.jpg	(from https://bbs.super-deel.site/dhan/polls/product/23.html)
19:18:31	258960/258960	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:02%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/2_upfDECW.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/2_upfDECW.jpg	(from https://bbs.super-deel.site/dhan/polls/product/25.html)
19:18:32	450859/450859	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:04%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/3_Q4rP0Ti.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/3_Q4rP0Ti.jpg	(from https://bbs.super-deel.site/dhan/polls/product/25.html)
19:18:32	160080/160080	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:06%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/4_fjgS9Zn.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/4_fjgS9Zn.jpg	(from https://bbs.super-deel.site/dhan/polls/product/25.html)
19:18:33	32724/32724	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Oct%202024%2012:01:48%20GMT	https://bbs.super-deel.site/dhan/polls/address/25.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/address/25.html	(from https://bbs.super-deel.site/dhan/polls/product/25.html)
19:18:34	3521310/3521310	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:02%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/5_xrOmAuJ.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/5_xrOmAuJ.jpg	(from https://bbs.super-deel.site/dhan/polls/product/25.html)
19:18:34	308079/308079	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:02%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/2_Ykr4oNs.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/2_Ykr4oNs.jpg	(from https://bbs.super-deel.site/dhan/polls/product/26.html)
19:18:35	388262/388262	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:02%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/3_KTWUBhm.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/3_KTWUBhm.jpg	(from https://bbs.super-deel.site/dhan/polls/product/26.html)
19:18:36	32724/32724	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Oct%202024%2012:01:48%20GMT	https://bbs.super-deel.site/dhan/polls/address/26.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/address/26.html	(from https://bbs.super-deel.site/dhan/polls/product/26.html)
19:18:36	1855025/1855025	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:04%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/4_RX20Ifo.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/4_RX20Ifo.jpg	(from https://bbs.super-deel.site/dhan/polls/product/26.html)
19:18:37	139607/139607	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:04%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/2_RqMK7SK.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/2_RqMK7SK.jpg	(from https://bbs.super-deel.site/dhan/polls/product/27.html)
19:18:38	303544/303544	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:06%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/3_GTp1WJt.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/3_GTp1WJt.jpg	(from https://bbs.super-deel.site/dhan/polls/product/27.html)
19:18:38	2310439/2310439	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:04%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/4_9I0HWOF.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/4_9I0HWOF.jpg	(from https://bbs.super-deel.site/dhan/polls/product/27.html)
19:18:38	32724/32724	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Oct%202024%2012:01:48%20GMT	https://bbs.super-deel.site/dhan/polls/address/27.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/address/27.html	(from https://bbs.super-deel.site/dhan/polls/product/27.html)
19:18:39	241595/241595	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:04%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/2_l6uV8Ve.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/2_l6uV8Ve.jpg	(from https://bbs.super-deel.site/dhan/polls/product/28.html)
19:18:40	220156/220156	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:02%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/3_GpF33od.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/3_GpF33od.jpg	(from https://bbs.super-deel.site/dhan/polls/product/28.html)
19:18:41	32724/32724	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Oct%202024%2012:01:48%20GMT	https://bbs.super-deel.site/dhan/polls/address/28.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/address/28.html	(from https://bbs.super-deel.site/dhan/polls/product/28.html)
19:18:41	1731473/1731473	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:04%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/4_IurXEKW.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/4_IurXEKW.jpg	(from https://bbs.super-deel.site/dhan/polls/product/28.html)
19:18:41	20080/20080	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:02%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/2_zaopEMa.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/2_zaopEMa.jpg	(from https://bbs.super-deel.site/dhan/polls/product/8.html)
19:18:42	22681/22681	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:06%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/3_8LJv0rT.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/3_8LJv0rT.jpg	(from https://bbs.super-deel.site/dhan/polls/product/8.html)
19:18:43	10615/10615	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:02%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/4_g101DLF.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/4_g101DLF.jpg	(from https://bbs.super-deel.site/dhan/polls/product/8.html)
19:18:45	32715/32715	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Oct%202024%2012:01:48%20GMT	https://bbs.super-deel.site/dhan/polls/address/8.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/address/8.html	(from https://bbs.super-deel.site/dhan/polls/product/8.html)
19:18:45	948329/948329	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:02%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/download_HuVqBZD.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/download_HuVqBZD.jpg	(from https://bbs.super-deel.site/dhan/polls/product/8.html)
19:18:45	48251/48251	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:04%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/2_rqBuGtC.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/2_rqBuGtC.jpg	(from https://bbs.super-deel.site/dhan/polls/product/9.html)
19:18:46	12888/12888	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:04%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/3_mXOWu0y.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/3_mXOWu0y.jpg	(from https://bbs.super-deel.site/dhan/polls/product/9.html)
19:18:46	32191/32191	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:02%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/4_ninZtbt.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/4_ninZtbt.jpg	(from https://bbs.super-deel.site/dhan/polls/product/9.html)
19:18:47	705991/705991	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:04%20GMT	https://bbs.super-deel.site/dhan/media/polls/images/download_A9jX8AJ.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/media/polls/images/download_A9jX8AJ.jpg	(from https://bbs.super-deel.site/dhan/polls/product/9.html)
19:18:48	32715/32715	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Oct%202024%2012:01:48%20GMT	https://bbs.super-deel.site/dhan/polls/address/9.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/address/9.html	(from https://bbs.super-deel.site/dhan/polls/product/9.html)
19:18:48	11135/11135	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2021:25:08%20GMT	https://bbs.super-deel.site/dhan/polls/order/2.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/order/2.html	(from https://bbs.super-deel.site/dhan/polls/address/2.html)
19:18:48	11121/11121	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2021:25:06%20GMT	https://bbs.super-deel.site/dhan/polls/order/3.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/order/3.html	(from https://bbs.super-deel.site/dhan/polls/address/3.html)
19:18:49	11173/11173	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2021:25:08%20GMT	https://bbs.super-deel.site/dhan/polls/order/4.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/order/4.html	(from https://bbs.super-deel.site/dhan/polls/address/4.html)
19:18:49	11155/11155	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2021:25:08%20GMT	https://bbs.super-deel.site/dhan/polls/order/5.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/order/5.html	(from https://bbs.super-deel.site/dhan/polls/address/5.html)
19:18:49	11138/11138	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2021:25:06%20GMT	https://bbs.super-deel.site/dhan/polls/order/6.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/order/6.html	(from https://bbs.super-deel.site/dhan/polls/address/6.html)
19:18:49	11154/11154	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2021:25:08%20GMT	https://bbs.super-deel.site/dhan/polls/order/7.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/order/7.html	(from https://bbs.super-deel.site/dhan/polls/address/7.html)
19:18:50	11172/11172	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2021:25:08%20GMT	https://bbs.super-deel.site/dhan/polls/order/10.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/order/10.html	(from https://bbs.super-deel.site/dhan/polls/address/10.html)
19:18:50	11196/11196	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2021:25:06%20GMT	https://bbs.super-deel.site/dhan/polls/order/11.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/order/11.html	(from https://bbs.super-deel.site/dhan/polls/address/11.html)
19:18:50	11155/11155	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2021:25:08%20GMT	https://bbs.super-deel.site/dhan/polls/order/12.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/order/12.html	(from https://bbs.super-deel.site/dhan/polls/address/12.html)
19:18:51	11178/11178	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2021:25:08%20GMT	https://bbs.super-deel.site/dhan/polls/order/13.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/order/13.html	(from https://bbs.super-deel.site/dhan/polls/address/13.html)
19:18:51	11222/11222	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2021:25:06%20GMT	https://bbs.super-deel.site/dhan/polls/order/14.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/order/14.html	(from https://bbs.super-deel.site/dhan/polls/address/14.html)
19:18:51	11226/11226	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2021:25:08%20GMT	https://bbs.super-deel.site/dhan/polls/order/15.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/order/15.html	(from https://bbs.super-deel.site/dhan/polls/address/15.html)
19:18:52	11209/11209	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2021:25:08%20GMT	https://bbs.super-deel.site/dhan/polls/order/16.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/order/16.html	(from https://bbs.super-deel.site/dhan/polls/address/16.html)
19:18:52	11185/11185	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2021:25:08%20GMT	https://bbs.super-deel.site/dhan/polls/order/17.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/order/17.html	(from https://bbs.super-deel.site/dhan/polls/address/17.html)
19:18:52	11205/11205	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2021:25:06%20GMT	https://bbs.super-deel.site/dhan/polls/order/18.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/order/18.html	(from https://bbs.super-deel.site/dhan/polls/address/18.html)
19:18:53	11234/11234	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2021:25:08%20GMT	https://bbs.super-deel.site/dhan/polls/order/19.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/order/19.html	(from https://bbs.super-deel.site/dhan/polls/address/19.html)
19:18:53	11234/11234	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2021:25:08%20GMT	https://bbs.super-deel.site/dhan/polls/order/20.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/order/20.html	(from https://bbs.super-deel.site/dhan/polls/address/20.html)
19:18:53	11180/11180	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2021:25:08%20GMT	https://bbs.super-deel.site/dhan/polls/order/21.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/order/21.html	(from https://bbs.super-deel.site/dhan/polls/address/21.html)
19:18:53	11165/11165	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2021:25:06%20GMT	https://bbs.super-deel.site/dhan/polls/order/22.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/order/22.html	(from https://bbs.super-deel.site/dhan/polls/address/22.html)
19:18:54	11216/11216	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2021:25:08%20GMT	https://bbs.super-deel.site/dhan/polls/order/23.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/order/23.html	(from https://bbs.super-deel.site/dhan/polls/address/23.html)
19:18:54	11216/11216	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2021:25:06%20GMT	https://bbs.super-deel.site/dhan/polls/order/25.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/order/25.html	(from https://bbs.super-deel.site/dhan/polls/address/25.html)
19:18:54	11153/11153	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2021:25:06%20GMT	https://bbs.super-deel.site/dhan/polls/order/26.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/order/26.html	(from https://bbs.super-deel.site/dhan/polls/address/26.html)
19:18:55	11249/11249	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2021:25:08%20GMT	https://bbs.super-deel.site/dhan/polls/order/27.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/order/27.html	(from https://bbs.super-deel.site/dhan/polls/address/27.html)
19:18:55	11175/11175	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2021:25:08%20GMT	https://bbs.super-deel.site/dhan/polls/order/28.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/order/28.html	(from https://bbs.super-deel.site/dhan/polls/address/28.html)
19:18:55	11137/11137	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2021:25:06%20GMT	https://bbs.super-deel.site/dhan/polls/order/8.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/order/8.html	(from https://bbs.super-deel.site/dhan/polls/address/8.html)
19:18:56	11163/11163	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2021:25:08%20GMT	https://bbs.super-deel.site/dhan/polls/order/9.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/order/9.html	(from https://bbs.super-deel.site/dhan/polls/address/9.html)
19:18:56	30968/30968	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2023:25:06%20GMT	https://bbs.super-deel.site/dhan/static/polls/img/progress-indicator-summary.png	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/static/polls/img/progress-indicator-summary.png	(from https://bbs.super-deel.site/dhan/polls/order/2.html)
19:18:56	1692/1692	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2021:25:06%20GMT	https://bbs.super-deel.site/dhan/static/polls/img/secure.jpg	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/static/polls/img/secure.jpg	(from https://bbs.super-deel.site/dhan/polls/order/2.html)
19:18:57	32187/32187	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Oct%202024%2007:05:46%20GMT	https://bbs.super-deel.site/dhan/polls/payment/2.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/payment/2.html	(from https://bbs.super-deel.site/dhan/polls/order/2.html)
19:18:57	33429/33429	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Oct%202024%2017:57:17%20GMT	https://bbs.super-deel.site/dhan/polls/payment/3.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/payment/3.html	(from https://bbs.super-deel.site/dhan/polls/order/3.html)
19:18:57	33667/33667	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Oct%202024%2007:05:46%20GMT	https://bbs.super-deel.site/dhan/polls/payment/4.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/payment/4.html	(from https://bbs.super-deel.site/dhan/polls/order/4.html)
19:18:58	33424/33424	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Oct%202024%2007:05:46%20GMT	https://bbs.super-deel.site/dhan/polls/payment/5.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/payment/5.html	(from https://bbs.super-deel.site/dhan/polls/order/5.html)
19:18:58	33424/33424	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Oct%202024%2007:05:46%20GMT	https://bbs.super-deel.site/dhan/polls/payment/6.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/payment/6.html	(from https://bbs.super-deel.site/dhan/polls/order/6.html)
19:18:58	33424/33424	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Oct%202024%2007:05:46%20GMT	https://bbs.super-deel.site/dhan/polls/payment/7.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/payment/7.html	(from https://bbs.super-deel.site/dhan/polls/order/7.html)
19:18:59	33433/33433	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Oct%202024%2007:05:46%20GMT	https://bbs.super-deel.site/dhan/polls/payment/10.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/payment/10.html	(from https://bbs.super-deel.site/dhan/polls/order/10.html)
19:18:59	33437/33437	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Oct%202024%2007:05:46%20GMT	https://bbs.super-deel.site/dhan/polls/payment/11.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/payment/11.html	(from https://bbs.super-deel.site/dhan/polls/order/11.html)
19:18:59	33433/33433	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Oct%202024%2007:05:46%20GMT	https://bbs.super-deel.site/dhan/polls/payment/12.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/payment/12.html	(from https://bbs.super-deel.site/dhan/polls/order/12.html)
19:19:00	33433/33433	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Oct%202024%2007:05:46%20GMT	https://bbs.super-deel.site/dhan/polls/payment/13.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/payment/13.html	(from https://bbs.super-deel.site/dhan/polls/order/13.html)
19:19:00	33433/33433	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Oct%202024%2007:05:46%20GMT	https://bbs.super-deel.site/dhan/polls/payment/14.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/payment/14.html	(from https://bbs.super-deel.site/dhan/polls/order/14.html)
19:19:00	33433/33433	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Oct%202024%2007:05:46%20GMT	https://bbs.super-deel.site/dhan/polls/payment/15.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/payment/15.html	(from https://bbs.super-deel.site/dhan/polls/order/15.html)
19:19:01	33431/33431	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Oct%202024%2007:05:46%20GMT	https://bbs.super-deel.site/dhan/polls/payment/16.html	C:/My%20Web%20Sites/mydeal/bbs.super-deel.site/dhan/polls/payment/16.html	(from https://bbs.super-deel.site/dhan/polls/order/16.html)
